,SMILES_x,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,f_max_inhibition_reading,f_min_inhibition_reading,f_hill_slope,f_R2,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,acrylamide,chloroacetamide,series,Molecule Name,SMILES_y,Batch Created Date,Batch Updated Date,Date,stereochem comments
112,C=CC(=O)N(C(C)COc1cccc(F)c1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-66,LON-WEI-adc59df6-66,,0,,-1.517852415,-5.54325,,,,,,,,,,TRUE,FALSE,Ugi,CVD-0004276,CC(COc1cccc(F)c1)N(C(C(=O)NC(C)(C)C)c1cccnc1)C(=O)C=C,5/4/2020,5/26/2020,,
111,C=CC(=O)N(C(C(=O)NC(C)(C)C)c1cccnc1)[C@@H]1C[C@@H]1c1ccccc1,LON-WEI-adc59df6-62,LON-WEI-adc59df6-62,0,,,-14.37401,-6.464438,,,,,,,0.97,0.88,,TRUE,FALSE,Ugi,CVD-0004272,CC(C)(C)NC(=O)C(N([C@@H]1C[C@@H]1c1ccccc1)C(=O)C=C)c1cccnc1,5/4/2020,5/21/2020,,
107,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(OC)c1,LON-WEI-adc59df6-58,LON-WEI-adc59df6-58,0.074075838,8.466417244,,-13.44934,-6.871121,,,,,,,1,0.99,,TRUE,FALSE,Ugi,CVD-0004267,COc1cncc(c1)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)C(=O)NC(C)(C)C,5/4/2020,5/13/2020,,
124,C=CC(=O)N(C1CCOC1=O)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-96,LON-WEI-adc59df6-96,,0,,-5.0829145,-7.6254295,,,,,,,,,,TRUE,FALSE,Ugi,CVD-0004309,CC(C)(C)NC(=O)C(N(C1CCOC1=O)C(=O)C=C)c1cccnc1,5/4/2020,5/26/2020,,
251,Cc1cccc(NC(=O)C(C#N)C(=O)C2CCCC2)c1,JOH-UNI-c7afdb96-6,JOH-UNI-c7afdb96-6,0.780381844,0,,,-8.282147,,,,,,,1,1,,FALSE,FALSE,,CVD-0004187,Cc1cccc(NC(=O)C(C#N)C(=O)C2CCCC2)c1,5/4/2020,5/12/2020,,
230,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,AAR-POS-dddeddbf-4,AAR-POS-dddeddbf-4,,0,,,-8.71805,,,,,,,,,,FALSE,FALSE,,CVD-0004096,CC(=O)Oc1ccccc1C(=O)Nc1ncc(s1)[N+]([O-])=O,5/4/2020,5/21/2020,,
254,CCCSCC(=O)C(C#N)C(=O)Nc1ccccc1F,JOH-UNI-c7afdb96-9,JOH-UNI-c7afdb96-9,0.680340507,2.122586087,,,-9.470972,,,,,,,1,1,,FALSE,FALSE,,CVD-0004190,CCCSCC(=O)C(C#N)C(=O)Nc1ccccc1F,5/4/2020,5/12/2020,,
69,CN(C(=O)Cc1noc2ccccc12)c1ccc(NC(=O)OC(C)(C)C)cc1,AAR-POS-8a4e0f60-9,AAR-POS-8a4e0f60-9,0,,,-14.47033,-11.94555,,,,,,,0.98,0.7,,FALSE,FALSE,3-aminopyridine-like,CVD-0004092,CN(C(=O)Cc1noc2ccccc12)c1ccc(NC(=O)OC(C)(C)C)cc1,5/4/2020,5/21/2020,,
110,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cnccc1C,LON-WEI-adc59df6-61,LON-WEI-adc59df6-61,0,0,,-13.98552,-12.48577,,,,,,,0.99,1,,TRUE,FALSE,Ugi,CVD-0004271,Cc1ccncc1C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)C(=O)NC(C)(C)C,5/4/2020,5/13/2020,,
91,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CCCC1)c1cccnc1,LON-WEI-adc59df6-35,LON-WEI-adc59df6-35,0,1.676743711,,-10.46988,-12.77713,,,,,,,1.01,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004242,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
103,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Br)c1,LON-WEI-adc59df6-54,LON-WEI-adc59df6-54,0,0,,14.56664,-13.84846,,,,,,,0.99,0.97,,TRUE,FALSE,Ugi,CVD-0004263,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cncc(Br)c1,5/4/2020,5/13/2020,,
118,C#CCOc1ccc(N(C(=O)C=C)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,LON-WEI-adc59df6-87,LON-WEI-adc59df6-87,0,,,-13.37871,-14.79537,,,,,,,1,1,,TRUE,FALSE,Ugi,CVD-0004299,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(OCC#C)cc1)c1cccnc1,5/4/2020,5/21/2020,,
109,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(C(C)(F)F)c1,LON-WEI-adc59df6-60,LON-WEI-adc59df6-60,0,0,,-11.48123,-15.47823,,,,,,,0.99,0.96,,TRUE,FALSE,Ugi,CVD-0004270,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cncc(c1)C(C)(F)F,5/4/2020,5/13/2020,,
64,CCN(Cc1cccc(-c2ccncc2)c1)C(=O)Cc1noc2ccccc12,AAR-POS-8a4e0f60-2,AAR-POS-8a4e0f60-2,0,,,-25.44106,-15.76959,,,,,,,0.98,0.85,,FALSE,FALSE,,CVD-0004085,CCN(Cc1cccc(c1)-c1ccncc1)C(=O)Cc1noc2ccccc12,5/4/2020,5/21/2020,,
259,CCC(CC)C(=O)C(C#N)C(=O)Nc1ccc(F)cc1,JOH-UNI-c7afdb96-14,JOH-UNI-c7afdb96-14,0,0,,,-16.20765,,,,,,,1,1,,FALSE,FALSE,,CVD-0004178,CCC(CC)C(=O)C(C#N)C(=O)Nc1ccc(F)cc1,5/4/2020,5/12/2020,,
123,C=CC(=O)N(c1ccc(N2CCC2)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-95,LON-WEI-adc59df6-95,0,,,-18.51572,-17.25368,,,,,,,0.97,0.93,,TRUE,FALSE,Ugi,CVD-0004308,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)N1CCC1)c1cccnc1,5/4/2020,5/21/2020,,
101,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc2ccccc12,LON-WEI-adc59df6-52,LON-WEI-adc59df6-52,0,0,,-17.71307,-17.45702,,,,,,,0.85,0.56,,TRUE,FALSE,Ugi,CVD-0004261,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cncc2ccccc12,5/4/2020,5/13/2020,,
128,C=CC(=O)N(c1ccc2c(ccn2C)c1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-104,LON-WEI-adc59df6-104,0,,,-17.55253,-18.00634,,,,,,,1.01,1,,TRUE,FALSE,Ugi,CVD-0004215,Cn1ccc2cc(ccc12)N(C(C(=O)NC(C)(C)C)c1cccnc1)C(=O)C=C,5/4/2020,5/21/2020,,
70,O=C(Cn1nnc2ccccc21)NCc1ccc(Oc2cccnc2)c(F)c1,AAR-POS-8a4e0f60-10,AAR-POS-8a4e0f60-10,0,,,-21.06818,-19.27192,,,,,,,0.99,0.99,,FALSE,FALSE,,CVD-0004083,Fc1cc(CNC(=O)Cn2nnc3ccccc23)ccc1Oc1cccnc1,5/4/2020,5/21/2020,,
125,C=CC(=O)N(c1cc(C)cc(N)c1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-101,LON-WEI-adc59df6-101,0,0,,-15.14135,-19.4267,,,,,,,0.99,0.98,,TRUE,FALSE,Ugi,CVD-0004212,Cc1cc(N)cc(c1)N(C(C(=O)NC(C)(C)C)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
229,Nc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1,AAR-POS-dddeddbf-3,AAR-POS-dddeddbf-3,,0,,,-22.07252,,,,,,,,,,FALSE,FALSE,,CVD-0004095,Nc1ncc(c(N)n1)S(=O)(=O)c1ccc(Cl)cc1,5/4/2020,5/12/2020,,
100,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cnc[nH]1,LON-WEI-adc59df6-49,LON-WEI-adc59df6-49,0,0,,-20.15315,-23.5603,,,,,,,0.99,0.89,,TRUE,FALSE,Ugi,CVD-0004257,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cnc[nH]1,5/4/2020,5/13/2020,,
293,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1ccc(Br)cc1,NIC-BIO-a68395b7-5,NIC-BIO-a68395b7-5,0,,,-20.08251,-24.75303,,,,,,,1,0.99,,FALSE,FALSE,Ugi,CVD-0004358,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1ccc(Br)cc1,5/4/2020,5/21/2020,,
201,O=C(CC(CS[Au])C(=O)O[Na])O[Na],JOH-UNI-42710746-1,JOH-UNI-42710746-1,,39.10320612,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004165,[Na]OC(=O)CC(CS[Au])C(=O)O[Na],5/4/2020,6/10/2020,,
207,CC(=O)O[C@@H]1OC2OC(=O)[C@H](C)C3=C([C@@]4(C)CCCC(C)(C)C4)CCC1C32,MAR-UNI-c84db004-1,MAR-UNI-c84db004-1,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004318,C[C@H]1C(=O)OC2O[C@@H](OC(C)=O)C3CCC(=C1C23)[C@@]1(C)CCCC(C)(C)C1,5/4/2020,6/10/2020,,
208,COc1ccc2c(=O)cc(-c3cc(OCc4ccccc4)ccc3OC)oc2c1,MAR-UNI-c84db004-2,MAR-UNI-c84db004-2,,1.976342044,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004329,COc1ccc2c(c1)oc(cc2=O)-c1cc(OCc2ccccc2)ccc1OC,5/4/2020,6/10/2020,,
209,C[N+]1=C2C=C(NCCc3ccc(O)cc3)C(=O)c3[nH]cc(c32)CC1,MAR-UNI-c84db004-3,MAR-UNI-c84db004-3,,2.742245717,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004331,C[N+]1=C2C=C(NCCc3ccc(O)cc3)C(=O)c3[nH]cc(CC1)c23,5/4/2020,6/10/2020,,
210,C[N+]1=C2C=C(N/C=C/c3ccc(O)cc3)C(=O)c3[nH]cc(c32)CC1,MAR-UNI-c84db004-4,MAR-UNI-c84db004-4,,8.914140306,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004332,C[N+]1=C2C=C(N\C=C\c3ccc(O)cc3)C(=O)c3[nH]cc(CC1)c23,5/4/2020,6/10/2020,,
211,COc1ccc(OCc2ccccc2)cc1-c1cc(=O)c2ccccc2o1,MAR-UNI-c84db004-5,MAR-UNI-c84db004-5,,7.521730011,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004333,COc1ccc(OCc2ccccc2)cc1-c1cc(=O)c2ccccc2o1,5/4/2020,6/10/2020,,
212,O=c1ccc2c3ccc(=O)c4c(O)ccc(c5ccc(O)c1c52)c43,MAR-UNI-c84db004-6,MAR-UNI-c84db004-6,,42.51380562,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004334,Oc1ccc2c3ccc(O)c4c3c(ccc4=O)c3ccc(=O)c1c23,5/4/2020,6/10/2020,,
213,COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1,MAR-UNI-c84db004-7,MAR-UNI-c84db004-7,,10.67338702,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004335,COc1ccc2c(c1)oc(cc2=O)-c1ccc(OCc2ccccc2)cc1,5/4/2020,6/10/2020,,
214,C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(OC)C1=O,MAR-UNI-c84db004-8,MAR-UNI-c84db004-8,,2.345766714,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004336,COC1=CC(=O)C(O)=C(C[C@]2(C)[C@@H](C)CC[C@@]3(C)[C@H]2CCCC3=C)C1=O,5/4/2020,6/10/2020,,
215,O=c1cc(-c2ccc(OCc3ccccc3)cc2)oc2ccccc12,MAR-UNI-c84db004-9,MAR-UNI-c84db004-9,,35.92249137,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004337,O=c1cc(oc2ccccc12)-c1ccc(OCc2ccccc2)cc1,5/4/2020,6/10/2020,,
216,C/C=C1\C(C2(C)CCCC(C)(C)C2)=CCC2C1[C@@H](OC(C)=O)O[C@H]2OC(C)=O,MAR-UNI-c84db004-10,MAR-UNI-c84db004-10,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004319,C\C=C1\C2[C@@H](OC(C)=O)O[C@@H](OC(C)=O)C2CC=C1C1(C)CCCC(C)(C)C1,5/4/2020,6/10/2020,,
217,CC(C)C1=C(O)C(=O)C2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1=O,MAR-UNI-c84db004-11,MAR-UNI-c84db004-11,,10.18868042,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004320,CC(C)C1=C(O)C(=O)C2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1=O,5/4/2020,6/10/2020,,
218,Cc1cc(O)c2c3c(ccc2c1)C(=O)c1c(O)cccc1C3=O,MAR-UNI-c84db004-12,MAR-UNI-c84db004-12,,4.9985369,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004321,Cc1cc(O)c2c3C(=O)c4cccc(O)c4C(=O)c3ccc2c1,5/4/2020,6/10/2020,,
219,C[C@H]1O[C@H](C)C2Oc3cc(O)c4c(=O)c5c6c7c8c(cc(=O)c9c(O)c1c2c(c3c47)c98)O[C@@H]6[C@@H](C)O[C@@H]5C,MAR-UNI-c84db004-13,MAR-UNI-c84db004-13,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004322,C[C@H]1O[C@H](C)c2c(O)c3c4c5c(O[C@@H]6[C@@H](C)O[C@H](C)c7c6c5c5c6c(OC1c2c46)cc(O)c5c7=O)cc3=O,5/4/2020,6/10/2020,,
220,COc1cc2c(c3ccccc13)OC(C)(C)CC2Oc1cc2c(cc1C)C(=O)c1ccccc1C2=O,MAR-UNI-c84db004-14,MAR-UNI-c84db004-14,,3.99920077,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004323,COc1cc2C(CC(C)(C)Oc2c2ccccc12)Oc1cc2C(=O)c3ccccc3C(=O)c2cc1C,5/4/2020,6/10/2020,,
221,CC(C)(O)CC1C2=C(Oc3c1c1c(c4ccccc34)OC(C)(C)C=C1)C(=O)c1ccccc1C2=O,MAR-UNI-c84db004-15,MAR-UNI-c84db004-15,,3.919463623,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004324,CC(C)(O)CC1C2=C(Oc3c1c1C=CC(C)(C)Oc1c1ccccc31)C(=O)c1ccccc1C2=O,5/4/2020,6/10/2020,,
222,Cc1cc(O)c2c(c1)C1(O)CC(C2=O)C2=C1C(=O)c1c(O)cccc1C2=O,MAR-UNI-c84db004-16,MAR-UNI-c84db004-16,,81.05857357,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004325,Cc1cc(O)c2C(=O)C3CC(O)(C4=C3C(=O)c3cccc(O)c3C4=O)c2c1,5/4/2020,6/10/2020,,
223,Cc1cc2c(c(O)c1-c1c(C)cc(O)c3c1C(=O)C=CC3=O)C(=O)C=CC2=O,MAR-UNI-c84db004-17,MAR-UNI-c84db004-17,,124.9692684,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004326,Cc1cc(O)c2C(=O)C=CC(=O)c2c1-c1c(C)cc2C(=O)C=CC(=O)c2c1O,5/4/2020,6/10/2020,,
224,O=c1c(O)c(-c2cc(OCc3ccccc3)ccc2OCc2ccccc2)oc2ccccc12,MAR-UNI-c84db004-18,MAR-UNI-c84db004-18,,0.253713488,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004327,Oc1c(oc2ccccc2c1=O)-c1cc(OCc2ccccc2)ccc1OCc1ccccc1,5/4/2020,6/10/2020,,
225,CC12CCCC(O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2,MAR-UNI-c84db004-19,MAR-UNI-c84db004-19,,26.42408281,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004328,CC12CCCC(O1)c1c(O)c3C(=O)c4c(O)cc(O)cc4C(=O)c3cc1O2,5/4/2020,6/10/2020,,
226,COc1ccc2c(=O)c(O)c(-c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)oc2c1,MAR-UNI-c84db004-20,MAR-UNI-c84db004-20,,14.09204914,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004330,COc1ccc2c(c1)oc(-c1ccc(OCc3ccccc3)c(OCc3ccccc3)c1)c(O)c2=O,5/4/2020,6/10/2020,,
239,CC(C)(C)N1C=CN(C(C)(C)C)C1[Au]Cl,JOH-UNI-44664832-1,JOH-UNI-44664832-1,,123.7058406,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004166,CC(C)(C)N1C=CN(C1[Au]Cl)C(C)(C)C,5/4/2020,6/10/2020,,
240,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,JOH-UNI-44664832-2,JOH-UNI-44664832-2,,128.8274814,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004167,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,5/4/2020,6/10/2020,,
241,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,JOH-UNI-44664832-3,JOH-UNI-44664832-3,,83.144341,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004168,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,5/4/2020,6/10/2020,,
246,CC(C)(C)C(=O)C(C#N)C(=O)Nc1ccc(Cl)cc1,JOH-UNI-c7afdb96-1,JOH-UNI-c7afdb96-1,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004173,CC(C)(C)C(=O)C(C#N)C(=O)Nc1ccc(Cl)cc1,5/4/2020,6/10/2020,,
248,N#CC(C(=O)Nc1ccccc1)C(=O)c1cccs1,JOH-UNI-c7afdb96-3,JOH-UNI-c7afdb96-3,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004184,O=C(Nc1ccccc1)C(C#N)C(=O)c1cccs1,5/4/2020,6/10/2020,,
260,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,JOH-UNI-c7afdb96-16,JOH-UNI-c7afdb96-16,,22.22111722,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004180,C\C(O)=C(/C#N)C(=O)Nc1ccc(cc1)C(F)(F)F,5/4/2020,6/10/2020,,
261,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,JOH-UNI-c7afdb96-18,JOH-UNI-c7afdb96-18,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0004182,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,5/4/2020,6/10/2020,,
60,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,LON-WEI-d1c9908a-11,LON-WEI-d1c9908a-11,2.51,67.75,19.43059242,,47.05766,83.65200055,4.077523668,55.79325,-1.694075,0.93801356,0.786780708,1,1.01,58.18586482,TRUE,FALSE,3-aminopyridine-like,CVD-0004424,CC1(CC1)c1ccc(cc1)N(C(C(=O)Nc1ccc(Br)cc1)c1cccnc1)C(=O)C=C,5/5/2020,5/12/2020,,
62,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(F)c1C)c1cccnc1,LON-WEI-d1c9908a-13,LON-WEI-d1c9908a-13,0,1.04,,,34.65425,,,,,,,1,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004426,Cc1c(F)cccc1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C1(C)CC1)c1cccnc1,5/5/2020,5/12/2020,,
52,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-d1c9908a-3,LON-WEI-d1c9908a-3,0,-2.25,,,22.44898,99.03,,45.999755,-11.042415,1.514992402,0.451917751,0.97,0.57,,TRUE,FALSE,3-aminopyridine-like,CVD-0004428,COc1ccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(C)(C)C)c2cccnc2)c(C)c1,5/5/2020,5/12/2020,,
55,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,LON-WEI-d1c9908a-6,LON-WEI-d1c9908a-6,4.53,47.21,,,21.02239,99.03,,36.911095,-1.1870915,0.706679062,0.777166398,0.86,0.65,,TRUE,FALSE,3-aminopyridine-like,CVD-0004431,CCc1cccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C2(C)CC2)c2cccnc2)c1,5/5/2020,5/12/2020,,
57,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-d1c9908a-8,LON-WEI-d1c9908a-8,0,20.395,,,20.94313,,,,,,,0.8,0.68,,TRUE,FALSE,3-aminopyridine-like,CVD-0004433,CCc1cccc(C)c1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C1(C)CC1)c1cccnc1,5/5/2020,5/12/2020,,
54,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-d1c9908a-5,LON-WEI-d1c9908a-5,0,0,,,12.60155,,,,,,,0.96,0.62,,TRUE,FALSE,3-aminopyridine-like,CVD-0004430,COc1ccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C2(C)CC2)c2cccnc2)cc1,5/5/2020,5/12/2020,,
56,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-d1c9908a-7,LON-WEI-d1c9908a-7,0,0,,,12.04676,,,,,,,0.95,0.71,,TRUE,FALSE,3-aminopyridine-like,CVD-0004432,COc1ccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(C)(C)C)c2cccnc2)cc1,5/5/2020,5/12/2020,,
53,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-d1c9908a-4,LON-WEI-d1c9908a-4,0,0,,,6.082821,,,,,,,1,0.52,,TRUE,FALSE,3-aminopyridine-like,CVD-0004429,COc1ccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C2(C)CC2)c2cccnc2)c(C)c1,5/5/2020,5/12/2020,,
290,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-4,MAK-UNK-0d6072ac-4,0,,,-0.54754295,3.9667165,,,,,,,1,0.98,,FALSE,FALSE,,CVD-0001267,CC(C(O)=O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21,5/5/2020,5/19/2020,,
291,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-4,MAK-UNK-0d6072ac-4,0,,,-0.54754295,3.9667165,,,,,,,1,0.98,,FALSE,FALSE,,CVD-0001267,CC(C(O)=O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21,5/5/2020,5/19/2020,,
59,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-d1c9908a-10,LON-WEI-d1c9908a-10,0,0,,,-3.744799,,,,,,,0.98,0.69,,TRUE,FALSE,3-aminopyridine-like,CVD-0004423,CCc1cccc(C)c1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/5/2020,5/12/2020,,
51,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-d1c9908a-2,LON-WEI-d1c9908a-2,0,-0.67,,,-9.807806,,,,,,,0.95,0.56,,TRUE,FALSE,3-aminopyridine-like,CVD-0004427,CC1(CC1)c1ccc(cc1)N(C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1)C(=O)C=C,5/5/2020,5/12/2020,,
61,C=CC(=O)N(c1ccc(C(C)(C)CC)cc1)C(C(=O)Nc1ccccc1Br)c1cccnc1,LON-WEI-d1c9908a-12,LON-WEI-d1c9908a-12,0,8.025,,,-11.47216,,,,,,,1,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004425,CCC(C)(C)c1ccc(cc1)N(C(C(=O)Nc1ccccc1Br)c1cccnc1)C(=O)C=C,5/5/2020,5/12/2020,,
50,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-d1c9908a-1,LON-WEI-d1c9908a-1,0,10.115,,,-13.51298,,,,,,,1,1,,TRUE,FALSE,Ugi,CVD-0004422,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C1(C)CC1)c1cccnc1,5/5/2020,5/12/2020,,
58,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1cccc(F)c1C)c1cccnc1,LON-WEI-d1c9908a-9,LON-WEI-d1c9908a-9,0,0,,,-14.82069,,,,,,,1,0.98,,TRUE,FALSE,3-aminopyridine-like,CVD-0004434,Cc1c(F)cccc1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/5/2020,5/12/2020,,
268,O=C(CCl)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,LON-WEI-8f408cad-2,LON-WEI-8f408cad-2,98.6225,99.205,2.62321369,98.65946,103.96275,3.284511245,5.483529247,97.39301,14.90408,1.43018608,0.989646001,0.96,0.88,99,FALSE,TRUE,piperazine-chloroacetamide,CVD-0001865,Fc1cccc(F)c1S(=O)(=O)N1CCN(CC1)C(=O)CCl,5/6/2020,5/19/2020,,
272,O=C(CCl)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,LON-WEI-8f408cad-4,LON-WEI-8f408cad-4,96.62,96.84,2.02356071,97.289005,103.54665,4.550488738,5.341941956,99.85243,13.280865,1.323082252,0.991878559,1,1,99,FALSE,TRUE,piperazine-chloroacetamide,CVD-0001867,Fc1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,5/6/2020,5/19/2020,,
